essay_id,n_annotated,n_effective,n_adequate,n_ineffective,n_unannotated,construct_score,pct_effective
AAAOPP13416000044065,4.0,0.0,4.0,0.0,0.0,1.0,0.0
AAAOPP13416000044086,9.0,1.0,8.0,0.0,1.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000044089,3.0,0.0,1.0,2.0,0.0,0.3333333333333333,0.0
AAAOPP13416000044221,11.0,0.0,8.0,3.0,1.0,0.7272727272727273,0.0
AAAOPP13416000044234,4.0,0.0,4.0,0.0,0.0,1.0,0.0
AAAOPP13416000044313,9.0,0.0,9.0,0.0,3.0,1.0,0.0
AAAOPP13416000044335,5.0,0.0,3.0,2.0,0.0,0.6,0.0
AAAOPP13416000044339,7.0,0.0,5.0,2.0,0.0,0.7142857142857143,0.0
AAAOPP13416000044365,8.0,0.0,8.0,0.0,0.0,1.0,0.0
AAAOPP13416000044413,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000044414,9.0,0.0,9.0,0.0,1.0,1.0,0.0
AAAOPP13416000044448,5.0,0.0,5.0,0.0,1.0,1.0,0.0
AAAOPP13416000044482,8.0,0.0,8.0,0.0,4.0,1.0,0.0
AAAOPP13416000044513,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000044550,5.0,1.0,4.0,0.0,2.0,1.2,0.2
AAAOPP13416000044649,3.0,0.0,3.0,0.0,0.0,1.0,0.0
AAAOPP13416000044671,10.0,2.0,8.0,0.0,0.0,1.2,0.2
AAAOPP13416000044707,7.0,1.0,6.0,0.0,3.0,1.1428571428571428,0.14285714285714285
AAAOPP13416000044781,6.0,0.0,6.0,0.0,1.0,1.0,0.0
AAAOPP13416000044786,11.0,0.0,11.0,0.0,0.0,1.0,0.0
AAAOPP13416000044807,10.0,0.0,10.0,0.0,5.0,1.0,0.0
AAAOPP13416000044812,11.0,0.0,11.0,0.0,4.0,1.0,0.0
AAAOPP13416000044861,8.0,0.0,7.0,1.0,0.0,0.875,0.0
AAAOPP13416000044881,10.0,0.0,10.0,0.0,2.0,1.0,0.0
AAAOPP13416000044916,9.0,0.0,7.0,2.0,0.0,0.7777777777777778,0.0
AAAOPP13416000044929,8.0,0.0,6.0,2.0,2.0,0.75,0.0
AAAOPP13416000044934,13.0,0.0,12.0,1.0,3.0,0.9230769230769231,0.0
AAAOPP13416000044944,11.0,1.0,9.0,1.0,2.0,1.0,0.09090909090909091
AAAOPP13416000044958,9.0,1.0,8.0,0.0,0.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000044960,6.0,0.0,5.0,1.0,1.0,0.8333333333333334,0.0
AAAOPP13416000044990,12.0,2.0,10.0,0.0,1.0,1.1666666666666667,0.16666666666666666
AAAOPP13416000045004,11.0,0.0,8.0,3.0,0.0,0.7272727272727273,0.0
AAAOPP13416000045007,19.0,0.0,19.0,0.0,0.0,1.0,0.0
AAAOPP13416000045017,12.0,0.0,12.0,0.0,0.0,1.0,0.0
AAAOPP13416000045022,4.0,0.0,4.0,0.0,0.0,1.0,0.0
AAAOPP13416000045040,12.0,3.0,9.0,0.0,1.0,1.25,0.25
AAAOPP13416000045045,17.0,0.0,17.0,0.0,1.0,1.0,0.0
AAAOPP13416000045059,13.0,0.0,13.0,0.0,0.0,1.0,0.0
AAAOPP13416000045060,8.0,1.0,7.0,0.0,0.0,1.125,0.125
AAAOPP13416000045070,13.0,3.0,10.0,0.0,0.0,1.2307692307692308,0.23076923076923078
AAAOPP13416000045072,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000045080,12.0,0.0,9.0,3.0,1.0,0.75,0.0
AAAOPP13416000045082,13.0,4.0,9.0,0.0,0.0,1.3076923076923077,0.3076923076923077
AAAOPP13416000045086,10.0,5.0,5.0,0.0,3.0,1.5,0.5
AAAOPP13416000045090,10.0,0.0,10.0,0.0,4.0,1.0,0.0
AAAOPP13416000045159,10.0,7.0,3.0,0.0,1.0,1.7,0.7
AAAOPP13416000045161,10.0,0.0,10.0,0.0,1.0,1.0,0.0
AAAOPP13416000045177,11.0,3.0,8.0,0.0,1.0,1.2727272727272727,0.2727272727272727
AAAOPP13416000045221,9.0,1.0,7.0,1.0,0.0,1.0,0.1111111111111111
AAAOPP13416000045235,13.0,2.0,11.0,0.0,2.0,1.1538461538461537,0.15384615384615385
AAAOPP13416000045238,9.0,0.0,9.0,0.0,2.0,1.0,0.0
AAAOPP13416000045239,10.0,0.0,8.0,2.0,1.0,0.8,0.0
AAAOPP13416000045251,13.0,0.0,13.0,0.0,1.0,1.0,0.0
AAAOPP13416000045254,14.0,5.0,9.0,0.0,2.0,1.3571428571428572,0.35714285714285715
AAAOPP13416000045282,12.0,2.0,10.0,0.0,4.0,1.1666666666666667,0.16666666666666666
AAAOPP13416000045283,9.0,2.0,7.0,0.0,2.0,1.2222222222222223,0.2222222222222222
AAAOPP13416000045322,12.0,2.0,10.0,0.0,2.0,1.1666666666666667,0.16666666666666666
AAAOPP13416000045345,10.0,0.0,10.0,0.0,3.0,1.0,0.0
AAAOPP13416000045431,11.0,1.0,10.0,0.0,0.0,1.0909090909090908,0.09090909090909091
AAAOPP13416000045446,10.0,0.0,10.0,0.0,1.0,1.0,0.0
AAAOPP13416000045456,7.0,0.0,5.0,2.0,3.0,0.7142857142857143,0.0
AAAOPP13416000045465,9.0,0.0,8.0,1.0,0.0,0.8888888888888888,0.0
AAAOPP13416000045499,9.0,1.0,8.0,0.0,0.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000045511,11.0,0.0,8.0,3.0,1.0,0.7272727272727273,0.0
AAAOPP13416000045579,12.0,3.0,9.0,0.0,0.0,1.25,0.25
AAAOPP13416000045608,13.0,1.0,12.0,0.0,5.0,1.0769230769230769,0.07692307692307693
AAAOPP13416000045616,12.0,0.0,12.0,0.0,5.0,1.0,0.0
AAAOPP13416000045631,8.0,1.0,7.0,0.0,4.0,1.125,0.125
AAAOPP13416000045641,11.0,0.0,11.0,0.0,1.0,1.0,0.0
AAAOPP13416000045642,8.0,0.0,8.0,0.0,0.0,1.0,0.0
AAAOPP13416000045657,6.0,0.0,6.0,0.0,4.0,1.0,0.0
AAAOPP13416000045659,2.0,0.0,0.0,2.0,0.0,0.0,0.0
AAAOPP13416000045731,15.0,3.0,12.0,0.0,1.0,1.2,0.2
AAAOPP13416000045740,6.0,0.0,6.0,0.0,1.0,1.0,0.0
AAAOPP13416000045754,10.0,0.0,8.0,2.0,0.0,0.8,0.0
AAAOPP13416000045766,9.0,4.0,5.0,0.0,1.0,1.4444444444444444,0.4444444444444444
AAAOPP13416000045768,11.0,2.0,9.0,0.0,0.0,1.1818181818181819,0.18181818181818182
AAAOPP13416000045812,13.0,0.0,13.0,0.0,1.0,1.0,0.0
AAAOPP13416000045826,4.0,1.0,2.0,1.0,1.0,1.0,0.25
AAAOPP13416000045844,10.0,0.0,10.0,0.0,1.0,1.0,0.0
AAAOPP13416000045852,8.0,0.0,8.0,0.0,1.0,1.0,0.0
AAAOPP13416000045864,12.0,0.0,12.0,0.0,0.0,1.0,0.0
AAAOPP13416000045872,12.0,0.0,10.0,2.0,0.0,0.8333333333333334,0.0
AAAOPP13416000045877,7.0,1.0,5.0,1.0,1.0,1.0,0.14285714285714285
AAAOPP13416000045887,10.0,8.0,2.0,0.0,0.0,1.8,0.8
AAAOPP13416000045896,12.0,0.0,12.0,0.0,0.0,1.0,0.0
AAAOPP13416000045916,7.0,0.0,7.0,0.0,5.0,1.0,0.0
AAAOPP13416000045951,6.0,0.0,5.0,1.0,1.0,0.8333333333333334,0.0
AAAOPP13416000045987,9.0,0.0,8.0,1.0,0.0,0.8888888888888888,0.0
AAAOPP13416000046028,17.0,1.0,16.0,0.0,0.0,1.0588235294117647,0.058823529411764705
AAAOPP13416000046048,13.0,8.0,5.0,0.0,0.0,1.6153846153846154,0.6153846153846154
AAAOPP13416000046051,9.0,3.0,6.0,0.0,0.0,1.3333333333333333,0.3333333333333333
AAAOPP13416000046092,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000046111,5.0,0.0,2.0,3.0,1.0,0.4,0.0
AAAOPP13416000046115,8.0,0.0,7.0,1.0,0.0,0.875,0.0
AAAOPP13416000046162,10.0,0.0,10.0,0.0,1.0,1.0,0.0
AAAOPP13416000046213,12.0,0.0,12.0,0.0,3.0,1.0,0.0
AAAOPP13416000046220,8.0,4.0,4.0,0.0,0.0,1.5,0.5
AAAOPP13416000046232,8.0,1.0,7.0,0.0,1.0,1.125,0.125
AAAOPP13416000046290,6.0,0.0,6.0,0.0,0.0,1.0,0.0
AAAOPP13416000046296,10.0,1.0,9.0,0.0,3.0,1.1,0.1
AAAOPP13416000046297,9.0,1.0,8.0,0.0,0.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000046311,4.0,0.0,4.0,0.0,1.0,1.0,0.0
AAAOPP13416000046343,9.0,0.0,9.0,0.0,4.0,1.0,0.0
AAAOPP13416000046346,8.0,0.0,8.0,0.0,6.0,1.0,0.0
AAAOPP13416000046484,6.0,0.0,6.0,0.0,1.0,1.0,0.0
AAAOPP13416000046528,12.0,0.0,11.0,1.0,4.0,0.9166666666666666,0.0
AAAOPP13416000046582_cleaned,8.0,0.0,8.0,0.0,5.0,1.0,0.0
AAAOPP13416000046618,5.0,0.0,3.0,2.0,1.0,0.6,0.0
AAAOPP13416000046665,13.0,0.0,12.0,1.0,0.0,0.9230769230769231,0.0
AAAOPP13416000046724,6.0,0.0,6.0,0.0,1.0,1.0,0.0
AAAOPP13416000046744,11.0,6.0,5.0,0.0,0.0,1.5454545454545454,0.5454545454545454
AAAOPP13416000046853,8.0,0.0,8.0,0.0,6.0,1.0,0.0
AAAOPP13416000046854,9.0,0.0,5.0,4.0,8.0,0.5555555555555556,0.0
AAAOPP13416000046903,8.0,1.0,6.0,1.0,0.0,1.0,0.125
AAAOPP13416000046944,10.0,0.0,8.0,2.0,0.0,0.8,0.0
AAAOPP13416000046951,4.0,0.0,4.0,0.0,0.0,1.0,0.0
AAAOPP13416000046968,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AAAOPP13416000046972,1.0,0.0,1.0,0.0,0.0,1.0,0.0
AAAOPP13416000046973,12.0,0.0,12.0,0.0,0.0,1.0,0.0
AAAOPP13416000046976,3.0,0.0,0.0,3.0,0.0,0.0,0.0
AAAOPP13416000047040,8.0,0.0,4.0,4.0,0.0,0.5,0.0
AAAOPP13416000047077,8.0,0.0,8.0,0.0,1.0,1.0,0.0
AAAOPP13416000047100,4.0,0.0,4.0,0.0,0.0,1.0,0.0
AAAOPP13416000047104,6.0,0.0,6.0,0.0,0.0,1.0,0.0
AAAOPP13416000047115,5.0,0.0,4.0,1.0,5.0,0.8,0.0
AAAOPP13416000047130,8.0,2.0,5.0,1.0,1.0,1.125,0.25
AAAOPP13416000047145,9.0,0.0,9.0,0.0,1.0,1.0,0.0
AAAOPP13416000047218,4.0,0.0,3.0,1.0,1.0,0.75,0.0
AAAOPP13416000047271,7.0,4.0,3.0,0.0,4.0,1.5714285714285714,0.5714285714285714
AAAOPP13416000047294,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAOPP13416000047303,10.0,5.0,5.0,0.0,4.0,1.5,0.5
AAAOPP13416000047315,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000047348,5.0,0.0,5.0,0.0,1.0,1.0,0.0
AAAOPP13416000047351,8.0,0.0,8.0,0.0,1.0,1.0,0.0
AAAOPP13416000047365,5.0,0.0,5.0,0.0,1.0,1.0,0.0
AAAOPP13416000047372,6.0,1.0,5.0,0.0,0.0,1.1666666666666667,0.16666666666666666
AAAOPP13416000047388,10.0,0.0,8.0,2.0,1.0,0.8,0.0
AAAOPP13416000047423,10.0,0.0,10.0,0.0,5.0,1.0,0.0
AAAOPP13416000047440,8.0,0.0,8.0,0.0,2.0,1.0,0.0
AAAOPP13416000047441,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000047448,11.0,0.0,9.0,2.0,0.0,0.8181818181818182,0.0
AAAOPP13416000047449,12.0,0.0,12.0,0.0,1.0,1.0,0.0
AAAOPP13416000047474,4.0,0.0,4.0,0.0,1.0,1.0,0.0
AAAOPP13416000047478,10.0,0.0,10.0,0.0,0.0,1.0,0.0
AAAOPP13416000047485,11.0,5.0,6.0,0.0,1.0,1.4545454545454546,0.45454545454545453
AAAOPP13416000047579,8.0,3.0,5.0,0.0,1.0,1.375,0.375
AAAOPP13416000047624,12.0,0.0,12.0,0.0,4.0,1.0,0.0
AAAOPP13416000047649,10.0,1.0,9.0,0.0,0.0,1.1,0.1
AAAOPP13416000047713,11.0,7.0,4.0,0.0,2.0,1.6363636363636365,0.6363636363636364
AAAOPP13416000047851,11.0,0.0,10.0,1.0,1.0,0.9090909090909091,0.0
AAAOPP13416000047964,12.0,0.0,12.0,0.0,1.0,1.0,0.0
AAAOPP13416000047970,13.0,0.0,12.0,1.0,0.0,0.9230769230769231,0.0
AAAOPP13416000048196,9.0,0.0,8.0,1.0,3.0,0.8888888888888888,0.0
AAAOPP13416000048260,6.0,0.0,6.0,0.0,0.0,1.0,0.0
AAAOPP13416000048285,9.0,0.0,9.0,0.0,1.0,1.0,0.0
AAAOPP13416000048287,11.0,3.0,8.0,0.0,1.0,1.2727272727272727,0.2727272727272727
AAAOPP13416000048297,8.0,0.0,8.0,0.0,0.0,1.0,0.0
AAAOPP13416000048348,13.0,0.0,12.0,1.0,0.0,0.9230769230769231,0.0
AAAOPP13416000048366,7.0,1.0,6.0,0.0,0.0,1.1428571428571428,0.14285714285714285
AAAOPP13416000048396,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000048399,8.0,0.0,8.0,0.0,0.0,1.0,0.0
AAAOPP13416000048401,11.0,4.0,7.0,0.0,0.0,1.3636363636363635,0.36363636363636365
AAAOPP13416000048408,8.0,0.0,8.0,0.0,4.0,1.0,0.0
AAAOPP13416000048431,6.0,0.0,6.0,0.0,3.0,1.0,0.0
AAAOPP13416000048537,8.0,1.0,7.0,0.0,0.0,1.125,0.125
AAAOPP13416000048558,11.0,1.0,10.0,0.0,0.0,1.0909090909090908,0.09090909090909091
AAAOPP13416000048586,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAOPP13416000048596,7.0,0.0,7.0,0.0,1.0,1.0,0.0
AAAOPP13416000048652,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000048676,6.0,0.0,6.0,0.0,0.0,1.0,0.0
AAAOPP13416000048715,5.0,0.0,5.0,0.0,0.0,1.0,0.0
AAAOPP13416000048774,4.0,0.0,4.0,0.0,0.0,1.0,0.0
AAAOPP13416000048787,14.0,0.0,14.0,0.0,5.0,1.0,0.0
AAAOPP13416000048798,12.0,5.0,7.0,0.0,0.0,1.4166666666666667,0.4166666666666667
AAAOPP13416000049163,12.0,1.0,11.0,0.0,1.0,1.0833333333333333,0.08333333333333333
AAAOPP13416000049212,7.0,5.0,2.0,0.0,0.0,1.7142857142857142,0.7142857142857143
AAAOPP13416000049234,10.0,0.0,9.0,1.0,1.0,0.9,0.0
AAAOPP13416000049267,10.0,0.0,3.0,7.0,5.0,0.3,0.0
AAAOPP13416000049408,10.0,0.0,10.0,0.0,0.0,1.0,0.0
AAAOPP13416000049415,12.0,2.0,10.0,0.0,0.0,1.1666666666666667,0.16666666666666666
AAAOPP13416000049424,8.0,0.0,7.0,1.0,0.0,0.875,0.0
AAAOPP13416000049459,9.0,1.0,8.0,0.0,0.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000049467,12.0,0.0,12.0,0.0,0.0,1.0,0.0
AAAOPP13416000049492,12.0,0.0,12.0,0.0,4.0,1.0,0.0
AAAOPP13416000049539,12.0,2.0,10.0,0.0,0.0,1.1666666666666667,0.16666666666666666
AAAOPP13416000049565,12.0,0.0,10.0,2.0,3.0,0.8333333333333334,0.0
AAAOPP13416000049600,8.0,0.0,8.0,0.0,1.0,1.0,0.0
AAAOPP13416000049614,9.0,0.0,4.0,5.0,0.0,0.4444444444444444,0.0
AAAOPP13416000049616,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAOPP13416000049639,11.0,1.0,8.0,2.0,4.0,0.9090909090909091,0.09090909090909091
AAAOPP13416000049651,5.0,0.0,3.0,2.0,0.0,0.6,0.0
AAAOPP13416000049668,12.0,0.0,11.0,1.0,0.0,0.9166666666666666,0.0
AAAOPP13416000049671,11.0,3.0,8.0,0.0,0.0,1.2727272727272727,0.2727272727272727
AAAOPP13416000049687,8.0,0.0,8.0,0.0,0.0,1.0,0.0
AAAOPP13416000049690,5.0,0.0,3.0,2.0,1.0,0.6,0.0
AAAOPP13416000049701,12.0,0.0,12.0,0.0,2.0,1.0,0.0
AAAOPP13416000049722,6.0,0.0,5.0,1.0,0.0,0.8333333333333334,0.0
AAAOPP13416000049727,10.0,0.0,10.0,0.0,0.0,1.0,0.0
AAAOPP13416000049733,9.0,3.0,5.0,1.0,0.0,1.2222222222222223,0.3333333333333333
AAAOPP13416000049745,10.0,1.0,9.0,0.0,0.0,1.1,0.1
AAAOPP13416000049755,12.0,2.0,10.0,0.0,0.0,1.1666666666666667,0.16666666666666666
AAAOPP13416000049839,6.0,0.0,4.0,2.0,0.0,0.6666666666666666,0.0
AAAOPP13416000049897,9.0,0.0,9.0,0.0,5.0,1.0,0.0
AAAOPP13416000049955,8.0,1.0,7.0,0.0,2.0,1.125,0.125
AAAOPP13416000049971,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAOPP13416000049998,6.0,0.0,5.0,1.0,0.0,0.8333333333333334,0.0
AAAOPP13416000050031,12.0,0.0,10.0,2.0,1.0,0.8333333333333334,0.0
AAAOPP13416000050072,7.0,0.0,6.0,1.0,0.0,0.8571428571428571,0.0
AAAOPP13416000050135,13.0,0.0,12.0,1.0,3.0,0.9230769230769231,0.0
AAAOPP13416000050148,6.0,0.0,5.0,1.0,5.0,0.8333333333333334,0.0
AAAOPP13416000050150,8.0,1.0,6.0,1.0,0.0,1.0,0.125
AAAOPP13416000050155,9.0,1.0,8.0,0.0,4.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000050271,6.0,0.0,6.0,0.0,0.0,1.0,0.0
AAAOPP13416000050273,10.0,0.0,10.0,0.0,1.0,1.0,0.0
AAAOPP13416000050279,6.0,0.0,5.0,1.0,0.0,0.8333333333333334,0.0
AAAOPP13416000050302,5.0,0.0,2.0,3.0,0.0,0.4,0.0
AAAOPP13416000050308,6.0,0.0,5.0,1.0,0.0,0.8333333333333334,0.0
AAAOPP13416000050311,4.0,0.0,2.0,2.0,4.0,0.5,0.0
AAAOPP13416000050340,8.0,0.0,6.0,2.0,0.0,0.75,0.0
AAAOPP13416000050348,7.0,0.0,7.0,0.0,1.0,1.0,0.0
AAAOPP13416000050361,9.0,0.0,9.0,0.0,2.0,1.0,0.0
AAAOPP13416000050373,10.0,0.0,10.0,0.0,0.0,1.0,0.0
AAAOPP13416000050386,7.0,0.0,4.0,3.0,1.0,0.5714285714285714,0.0
AAAOPP13416000050388,9.0,1.0,8.0,0.0,0.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000050407,11.0,0.0,10.0,1.0,3.0,0.9090909090909091,0.0
AAAOPP13416000050409,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAOPP13416000050426,5.0,0.0,5.0,0.0,1.0,1.0,0.0
AAAOPP13416000050438,5.0,0.0,5.0,0.0,0.0,1.0,0.0
AAAOPP13416000050467,16.0,0.0,15.0,1.0,1.0,0.9375,0.0
AAAOPP13416000050526,6.0,0.0,6.0,0.0,0.0,1.0,0.0
AAAOPP13416000050726,5.0,0.0,5.0,0.0,1.0,1.0,0.0
AAAOPP13416000050728,5.0,1.0,4.0,0.0,1.0,1.2,0.2
AAAOPP13416000050811,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000050845,5.0,0.0,5.0,0.0,0.0,1.0,0.0
AAAOPP13416000050917,11.0,5.0,6.0,0.0,6.0,1.4545454545454546,0.45454545454545453
AAAOPP13416000051102,8.0,1.0,7.0,0.0,0.0,1.125,0.125
AAAOPP13416000051166,12.0,0.0,12.0,0.0,3.0,1.0,0.0
AAAOPP13416000051249,9.0,0.0,9.0,0.0,1.0,1.0,0.0
AAAOPP13416000051266,11.0,0.0,11.0,0.0,1.0,1.0,0.0
AAAOPP13416000051304,13.0,5.0,8.0,0.0,2.0,1.3846153846153846,0.38461538461538464
AAAOPP13416000051325,9.0,0.0,9.0,0.0,1.0,1.0,0.0
AAAOPP13416000051340,8.0,3.0,5.0,0.0,0.0,1.375,0.375
AAAOPP13416000051348,16.0,0.0,16.0,0.0,2.0,1.0,0.0
AAAOPP13416000051409,13.0,0.0,13.0,0.0,4.0,1.0,0.0
AAAOPP13416000051462,14.0,7.0,7.0,0.0,2.0,1.5,0.5
AAAOPP13416000051485,10.0,0.0,10.0,0.0,3.0,1.0,0.0
AAAOPP13416000051490,11.0,1.0,10.0,0.0,0.0,1.0909090909090908,0.09090909090909091
AAAOPP13416000051495,6.0,0.0,6.0,0.0,5.0,1.0,0.0
AAAOPP13416000051511,7.0,1.0,6.0,0.0,0.0,1.1428571428571428,0.14285714285714285
AAAOPP13416000051562,11.0,0.0,11.0,0.0,3.0,1.0,0.0
AAAOPP13416000051592,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000051635,11.0,10.0,1.0,0.0,2.0,1.9090909090909092,0.9090909090909091
AAAOPP13416000051636,11.0,6.0,5.0,0.0,0.0,1.5454545454545454,0.5454545454545454
AAAOPP13416000051697,7.0,1.0,6.0,0.0,1.0,1.1428571428571428,0.14285714285714285
AAAOPP13416000051705,12.0,0.0,12.0,0.0,6.0,1.0,0.0
AAAOPP13416000051909,6.0,0.0,6.0,0.0,0.0,1.0,0.0
AAAOPP13416000051911,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAOPP13416000051915,9.0,4.0,5.0,0.0,5.0,1.4444444444444444,0.4444444444444444
AAAOPP13416000052008,6.0,3.0,3.0,0.0,1.0,1.5,0.5
AAAOPP13416000052038,8.0,0.0,8.0,0.0,0.0,1.0,0.0
AAAOPP13416000052123,9.0,7.0,2.0,0.0,2.0,1.7777777777777777,0.7777777777777778
AAAOPP13416000052291,11.0,6.0,5.0,0.0,3.0,1.5454545454545454,0.5454545454545454
AAAOPP13416000052292,8.0,0.0,8.0,0.0,3.0,1.0,0.0
AAAOPP13416000052308,6.0,1.0,5.0,0.0,1.0,1.1666666666666667,0.16666666666666666
AAAOPP13416000052316,5.0,0.0,5.0,0.0,0.0,1.0,0.0
AAAOPP13416000052325,8.0,0.0,7.0,1.0,2.0,0.875,0.0
AAAOPP13416000052340,13.0,0.0,13.0,0.0,3.0,1.0,0.0
AAAOPP13416000052347,12.0,0.0,12.0,0.0,4.0,1.0,0.0
AAAOPP13416000052350,14.0,5.0,9.0,0.0,1.0,1.3571428571428572,0.35714285714285715
AAAOPP13416000052359,7.0,4.0,3.0,0.0,0.0,1.5714285714285714,0.5714285714285714
AAAOPP13416000052525,12.0,0.0,10.0,2.0,1.0,0.8333333333333334,0.0
AAAOPP13416000052581,19.0,0.0,19.0,0.0,2.0,1.0,0.0
AAAOPP13416000052599,10.0,0.0,5.0,5.0,0.0,0.5,0.0
AAAOPP13416000052606,13.0,0.0,13.0,0.0,1.0,1.0,0.0
AAAOPP13416000053182,5.0,0.0,5.0,0.0,0.0,1.0,0.0
AAAOPP13416000053829,6.0,0.0,6.0,0.0,1.0,1.0,0.0
AAAOPP13416000054284,1.0,0.0,0.0,1.0,1.0,0.0,0.0
AAAOPP13416000054293,9.0,0.0,7.0,2.0,7.0,0.7777777777777778,0.0
AAAOPP13416000054309,13.0,0.0,13.0,0.0,0.0,1.0,0.0
AAAOPP13416000055092,10.0,0.0,10.0,0.0,2.0,1.0,0.0
AAAOPP13416000055118,10.0,1.0,9.0,0.0,3.0,1.1,0.1
AAAOPP13416000055177,6.0,0.0,6.0,0.0,2.0,1.0,0.0
AAAOPP13416000055239,6.0,0.0,6.0,0.0,1.0,1.0,0.0
AAAOPP13416000055285,5.0,1.0,4.0,0.0,1.0,1.2,0.2
AAAOPP13416000055395,11.0,0.0,11.0,0.0,5.0,1.0,0.0
AAAOPP13416000055412,8.0,0.0,8.0,0.0,3.0,1.0,0.0
AAAOPP13416000055519,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAOPP13416000055599,2.0,0.0,1.0,1.0,0.0,0.5,0.0
AAAOPP13416000055726,9.0,2.0,7.0,0.0,7.0,1.2222222222222223,0.2222222222222222
AAAOPP13416000055822,7.0,1.0,6.0,0.0,2.0,1.1428571428571428,0.14285714285714285
AAAOPP13416000056046,4.0,1.0,3.0,0.0,1.0,1.25,0.25
AAAOPP13416000056122,5.0,0.0,5.0,0.0,2.0,1.0,0.0
AAAOPP13416000056286,11.0,5.0,6.0,0.0,0.0,1.4545454545454546,0.45454545454545453
AAAOPP13416000056688,4.0,2.0,2.0,0.0,1.0,1.5,0.5
AAAOPP13416000056769,7.0,0.0,7.0,0.0,4.0,1.0,0.0
AAAOPP13416000056780,4.0,0.0,4.0,0.0,0.0,1.0,0.0
AAAOPP13416000056802,2.0,0.0,0.0,2.0,0.0,0.0,0.0
AAAOPP13416000056864,4.0,0.0,4.0,0.0,0.0,1.0,0.0
AAAOPP13416000056871,8.0,1.0,7.0,0.0,0.0,1.125,0.125
AAAOPP13416000056907,12.0,0.0,12.0,0.0,3.0,1.0,0.0
AAAOPP13416000056923,6.0,0.0,6.0,0.0,2.0,1.0,0.0
AAAOPP13416000056969,16.0,0.0,13.0,3.0,5.0,0.8125,0.0
AAAOPP13416000057867,11.0,0.0,11.0,0.0,3.0,1.0,0.0
AAAOPP13416000057873,12.0,0.0,11.0,1.0,3.0,0.9166666666666666,0.0
AAAOPP13416000057877,10.0,0.0,10.0,0.0,0.0,1.0,0.0
AAAOPP13416000057890,12.0,0.0,12.0,0.0,0.0,1.0,0.0
AAAOPP13416000057894,9.0,0.0,9.0,0.0,2.0,1.0,0.0
AAAOPP13416000057923,11.0,0.0,11.0,0.0,3.0,1.0,0.0
AAAOPP13416000059959,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AAAOPP13416000060070,1.0,0.0,1.0,0.0,0.0,1.0,0.0
AAAOPP13416000060123,8.0,0.0,8.0,0.0,1.0,1.0,0.0
AAAOPP13416000060276,9.0,1.0,8.0,0.0,0.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000060406,8.0,0.0,8.0,0.0,1.0,1.0,0.0
AAAOPP13416000060474,9.0,0.0,3.0,6.0,0.0,0.3333333333333333,0.0
AAAOPP13416000060518,7.0,0.0,4.0,3.0,1.0,0.5714285714285714,0.0
AAAOPP13416000060552,11.0,1.0,10.0,0.0,0.0,1.0909090909090908,0.09090909090909091
AAAOPP13416000060565,11.0,0.0,10.0,1.0,0.0,0.9090909090909091,0.0
AAAOPP13416000060607,8.0,0.0,8.0,0.0,1.0,1.0,0.0
AAAOPP13416000060639,16.0,0.0,16.0,0.0,0.0,1.0,0.0
AAAOPP13416000060687,9.0,1.0,8.0,0.0,0.0,1.1111111111111112,0.1111111111111111
AAAOPP13416000060743,12.0,0.0,12.0,0.0,0.0,1.0,0.0
AAAOPP13416000060754,10.0,7.0,3.0,0.0,0.0,1.7,0.7
AAAOPP13416000060761,3.0,0.0,1.0,2.0,0.0,0.3333333333333333,0.0
AAAOPP13416000060773,8.0,0.0,8.0,0.0,1.0,1.0,0.0
AAAOPP13416000060788,9.0,0.0,7.0,2.0,4.0,0.7777777777777778,0.0
AAAOPP13416000061241,5.0,0.0,5.0,0.0,1.0,1.0,0.0
